sample_id,source,is_synthetic,slide_filename,page_number,topic_hint,intent,user_id,conversation_id,question,tutor_answer,created_at
SYN-SLIDE-0161,synthetic_slide,true,d2-slide-hackathon.pdf,25,01 BASELINE Thiết lập đối chứng Đối chiếu hiệu quả với quy tắc tĩnh,why,SYN-U041,SYN-C054,Vì sao phần “01 BASELINE Thiết lập đối chứng Đối chiếu hiệu quả với quy tắc tĩnh” quan trọng khi xây dựng sản phẩm AI?,"Ý nghĩa của phần này nằm ở cách nó kết nối kiến thức với quyết định sản phẩm. Slide trang 25 nêu: 01 · BASELINE Thiết lập đối chứng Đối chiếu hiệu quả với quy tắc tĩnh, nhân sự hay quy trình hiện tại? 02 · EVALUATION Kiểm thử hệ thống Bộ dữ liệu kiểm thử, kịch bản biên (edge cases) và tiêu chí nghiệm thu? 03 · CONTROLS Cơ chế kiểm soát Logging, fallback, rollback và nhân sự chịu trách nhiệm? 04 · OPERATIONS Vận hành liên tục Ai giám sát lỗi, cập nhật tri thức nền và tối ưu hệ thống? Khoảng cách giữa Demo và Production — Phản hồi chính xác trong vài lần thử chưa đủ cơ sở để triển khai hệ thốn",2026-07-29T09:03:00+00:00
SYN-SLIDE-0162,synthetic_slide,true,d2-slide-hackathon.pdf,25,01 BASELINE Thiết lập đối chứng Đối chiếu hiệu quả với quy tắc tĩnh,apply,SYN-U042,SYN-C054,Cho mình một cách áp dụng hoặc ghi nhớ phần “01 BASELINE Thiết lập đối chứng Đối chiếu hiệu quả với quy tắc tĩnh”.,"Cách ghi nhớ là tách khái niệm, cơ chế và tình huống áp dụng. Nội dung gốc ở trang 25: 01 · BASELINE Thiết lập đối chứng Đối chiếu hiệu quả với quy tắc tĩnh, nhân sự hay quy trình hiện tại? 02 · EVALUATION Kiểm thử hệ thống Bộ dữ liệu kiểm thử, kịch bản biên (edge cases) và tiêu chí nghiệm thu? 03 · CONTROLS Cơ chế kiểm soát Logging, fallback, rollback và nhân sự chịu trách nhiệm? 04 · OPERATIONS Vận hành liên tục Ai giám sát lỗi, cập nhật tri thức nền và tối ưu hệ thống? Khoảng cách giữa Demo và Production — Phản hồi chính xác trong vài lần thử chưa đủ cơ sở để triển khai hệ thốn",2026-07-29T09:06:00+00:00
SYN-SLIDE-0163,synthetic_slide,true,d2-slide-hackathon.pdf,26,01 INPUT Problem Statement 9 trường đã hoàn chỉnh từ Actor Workflow Bottleneck đến,explain,SYN-U043,SYN-C055,Bạn giải thích ngắn gọn nội dung chính về “01 INPUT Problem Statement 9 trường đã hoàn chỉnh từ Actor Workflow Bottleneck đến” được không?,"Trang 26 trình bày trọng tâm về 01 INPUT Problem Statement 9 trường đã hoàn chỉnh từ Actor Workflow Bottleneck đến. Dựa trên slide: 01 · INPUT Problem Statement 9 trường đã hoàn chỉnh — từ Actor, Workflow, Bottleneck đến Boundary & HITL. 02 · TEST CASES Kịch bản kiểm thử Dữ liệu thực tế và các trường hợp biên (edge cases). 03 · SUCCESS Chỉ số hiệu năng Đạt yêu cầu (pass) / Không đạt (fail) / Chuyển tiếp kiểm duyệt thủ công HITL . TÁC VỤ ĐƠN LẺ Hệ thống có phân loại chính xác các câu hỏi đầu vào không? HIỆU NĂNG QUY TRÌNH Nhóm học viên có hoàn thành bài lab nhanh hơn và ít kẹt hơn không? RỦI RO & SAI SỐ Hệ thống có phản hồi sai lệch mà không chu",2026-07-29T09:09:00+00:00
SYN-SLIDE-0164,synthetic_slide,true,d2-slide-hackathon.pdf,26,01 INPUT Problem Statement 9 trường đã hoàn chỉnh từ Actor Workflow Bottleneck đến,why,SYN-U044,SYN-C055,Vì sao phần “01 INPUT Problem Statement 9 trường đã hoàn chỉnh từ Actor Workflow Bottleneck đến” quan trọng khi xây dựng sản phẩm AI?,"Ý nghĩa của phần này nằm ở cách nó kết nối kiến thức với quyết định sản phẩm. Slide trang 26 nêu: 01 · INPUT Problem Statement 9 trường đã hoàn chỉnh — từ Actor, Workflow, Bottleneck đến Boundary & HITL. 02 · TEST CASES Kịch bản kiểm thử Dữ liệu thực tế và các trường hợp biên (edge cases). 03 · SUCCESS Chỉ số hiệu năng Đạt yêu cầu (pass) / Không đạt (fail) / Chuyển tiếp kiểm duyệt thủ công HITL . TÁC VỤ ĐƠN LẺ Hệ thống có phân loại chính xác các câu hỏi đầu vào không? HIỆU NĂNG QUY TRÌNH Nhóm học viên có hoàn thành bài lab nhanh hơn và ít kẹt hơn không? RỦI RO & SAI SỐ Hệ thống có phản hồi s",2026-07-29T09:12:00+00:00
SYN-SLIDE-0165,synthetic_slide,true,d2-slide-hackathon.pdf,26,01 INPUT Problem Statement 9 trường đã hoàn chỉnh từ Actor Workflow Bottleneck đến,apply,SYN-U045,SYN-C055,Cho mình một cách áp dụng hoặc ghi nhớ phần “01 INPUT Problem Statement 9 trường đã hoàn chỉnh từ Actor Workflow Bottleneck đến”.,"Cách ghi nhớ là tách khái niệm, cơ chế và tình huống áp dụng. Nội dung gốc ở trang 26: 01 · INPUT Problem Statement 9 trường đã hoàn chỉnh — từ Actor, Workflow, Bottleneck đến Boundary & HITL. 02 · TEST CASES Kịch bản kiểm thử Dữ liệu thực tế và các trường hợp biên (edge cases). 03 · SUCCESS Chỉ số hiệu năng Đạt yêu cầu (pass) / Không đạt (fail) / Chuyển tiếp kiểm duyệt thủ công HITL . TÁC VỤ ĐƠN LẺ Hệ thống có phân loại chính xác các câu hỏi đầu vào không? HIỆU NĂNG QUY TRÌNH Nhóm học viên có hoàn thành bài lab nhanh hơn và ít kẹt hơn không? RỦI RO & SAI SỐ Hệ thống có phản hồi s",2026-07-29T09:15:00+00:00
SYN-SLIDE-0166,synthetic_slide,true,d2-slide-hackathon.pdf,27,6 YẾU TỐ BÀI TOÁN CỐT LÕI Actor đối tượng ảnh hưởng Đối tượng,explain,SYN-U046,SYN-C056,Bạn giải thích ngắn gọn nội dung chính về “6 YẾU TỐ BÀI TOÁN CỐT LÕI Actor đối tượng ảnh hưởng Đối tượng” được không?,"Trang 27 trình bày trọng tâm về 6 YẾU TỐ BÀI TOÁN CỐT LÕI Actor đối tượng ảnh hưởng Đối tượng. Dựa trên slide: 6 YẾU TỐ BÀI TOÁN CỐT LÕI Actor đối tượng ảnh hưởng Đối tượng trực tiếp chịu ảnh hưởng bởi vấn đề. Workflow quy trình hiện tại Quy trình vận hành hiện tại gồm các bước cụ thể nào? Bottleneck nút thắt Khâu nào gặp tình trạng chậm trễ, sai sót, lặp lại? Impact tác động Tổn thất lượng hóa bằng thời gian, chi phí, SLA hoặc chất lượng. Success Metric chỉ số thành công Chỉ số đo lường cụ thể để xác định sự cải thiện. Boundary ranh giới AI không được làm gì; khâu nào bắt buộc có con người. 3 YẾU TỐ QUYẾT ĐỊNH AI Điểm AI c",2026-07-29T09:18:00+00:00
SYN-SLIDE-0167,synthetic_slide,true,d2-slide-hackathon.pdf,27,6 YẾU TỐ BÀI TOÁN CỐT LÕI Actor đối tượng ảnh hưởng Đối tượng,why,SYN-U047,SYN-C056,Vì sao phần “6 YẾU TỐ BÀI TOÁN CỐT LÕI Actor đối tượng ảnh hưởng Đối tượng” quan trọng khi xây dựng sản phẩm AI?,"Ý nghĩa của phần này nằm ở cách nó kết nối kiến thức với quyết định sản phẩm. Slide trang 27 nêu: 6 YẾU TỐ BÀI TOÁN CỐT LÕI Actor đối tượng ảnh hưởng Đối tượng trực tiếp chịu ảnh hưởng bởi vấn đề. Workflow quy trình hiện tại Quy trình vận hành hiện tại gồm các bước cụ thể nào? Bottleneck nút thắt Khâu nào gặp tình trạng chậm trễ, sai sót, lặp lại? Impact tác động Tổn thất lượng hóa bằng thời gian, chi phí, SLA hoặc chất lượng. Success Metric chỉ số thành công Chỉ số đo lường cụ thể để xác định sự cải thiện. Boundary ranh giới AI không được làm gì; khâu nào bắt buộc có con người. 3 YẾU TỐ QUY",2026-07-29T09:21:00+00:00
SYN-SLIDE-0168,synthetic_slide,true,d2-slide-hackathon.pdf,27,6 YẾU TỐ BÀI TOÁN CỐT LÕI Actor đối tượng ảnh hưởng Đối tượng,apply,SYN-U048,SYN-C056,Cho mình một cách áp dụng hoặc ghi nhớ phần “6 YẾU TỐ BÀI TOÁN CỐT LÕI Actor đối tượng ảnh hưởng Đối tượng”.,"Cách ghi nhớ là tách khái niệm, cơ chế và tình huống áp dụng. Nội dung gốc ở trang 27: 6 YẾU TỐ BÀI TOÁN CỐT LÕI Actor đối tượng ảnh hưởng Đối tượng trực tiếp chịu ảnh hưởng bởi vấn đề. Workflow quy trình hiện tại Quy trình vận hành hiện tại gồm các bước cụ thể nào? Bottleneck nút thắt Khâu nào gặp tình trạng chậm trễ, sai sót, lặp lại? Impact tác động Tổn thất lượng hóa bằng thời gian, chi phí, SLA hoặc chất lượng. Success Metric chỉ số thành công Chỉ số đo lường cụ thể để xác định sự cải thiện. Boundary ranh giới AI không được làm gì; khâu nào bắt buộc có con người. 3 YẾU TỐ QUY",2026-07-29T09:24:00+00:00
SYN-SLIDE-0169,synthetic_slide,true,d2-slide-hackathon.pdf,28,Go thực hiện ĐỦ ĐIỀU KIỆN Bài toán rõ ràng Chỉ số đo lường,explain,SYN-U049,SYN-C057,Bạn giải thích ngắn gọn nội dung chính về “Go thực hiện ĐỦ ĐIỀU KIỆN Bài toán rõ ràng Chỉ số đo lường” được không?,"Trang 28 trình bày trọng tâm về Go thực hiện ĐỦ ĐIỀU KIỆN Bài toán rõ ràng Chỉ số đo lường. Dựa trên slide: ✓ Go thực hiện ĐỦ ĐIỀU KIỆN — Bài toán rõ ràng — Chỉ số đo lường khả thi — Điểm can thiệp AI phù hợp — Kiểm soát được rủi ro ⏸ Not Yet tạm hoãn CÓ TRIỂN VỌNG — Cần bổ sung dữ liệu thực tế — Chuẩn hóa quy trình — Thiết lập chỉ số — Xác định ranh giới ✕ No-Go không triển khai KHÔNG PHÙ HỢP — AI không mang giá trị vượt trội — Rủi ro vận hành quá cao — Giải pháp không dùng AI tối ưu hơn Khung ra quyết định: Go / Not Yet / No-Go — Lập luận dựa trên tính khả thi của Problem Statement, tránh thiên kiến công nghệ Quyết địn",2026-07-29T09:27:00+00:00
SYN-SLIDE-0170,synthetic_slide,true,d2-slide-hackathon.pdf,28,Go thực hiện ĐỦ ĐIỀU KIỆN Bài toán rõ ràng Chỉ số đo lường,why,SYN-U050,SYN-C057,Vì sao phần “Go thực hiện ĐỦ ĐIỀU KIỆN Bài toán rõ ràng Chỉ số đo lường” quan trọng khi xây dựng sản phẩm AI?,"Ý nghĩa của phần này nằm ở cách nó kết nối kiến thức với quyết định sản phẩm. Slide trang 28 nêu: ✓ Go thực hiện ĐỦ ĐIỀU KIỆN — Bài toán rõ ràng — Chỉ số đo lường khả thi — Điểm can thiệp AI phù hợp — Kiểm soát được rủi ro ⏸ Not Yet tạm hoãn CÓ TRIỂN VỌNG — Cần bổ sung dữ liệu thực tế — Chuẩn hóa quy trình — Thiết lập chỉ số — Xác định ranh giới ✕ No-Go không triển khai KHÔNG PHÙ HỢP — AI không mang giá trị vượt trội — Rủi ro vận hành quá cao — Giải pháp không dùng AI tối ưu hơn Khung ra quyết định: Go / Not Yet / No-Go — Lập luận dựa trên tính khả thi của Problem Statement, tránh thiên kiến",2026-07-29T09:30:00+00:00
SYN-SLIDE-0171,synthetic_slide,true,d2-slide-hackathon.pdf,28,Go thực hiện ĐỦ ĐIỀU KIỆN Bài toán rõ ràng Chỉ số đo lường,apply,SYN-U051,SYN-C057,Cho mình một cách áp dụng hoặc ghi nhớ phần “Go thực hiện ĐỦ ĐIỀU KIỆN Bài toán rõ ràng Chỉ số đo lường”.,"Cách ghi nhớ là tách khái niệm, cơ chế và tình huống áp dụng. Nội dung gốc ở trang 28: ✓ Go thực hiện ĐỦ ĐIỀU KIỆN — Bài toán rõ ràng — Chỉ số đo lường khả thi — Điểm can thiệp AI phù hợp — Kiểm soát được rủi ro ⏸ Not Yet tạm hoãn CÓ TRIỂN VỌNG — Cần bổ sung dữ liệu thực tế — Chuẩn hóa quy trình — Thiết lập chỉ số — Xác định ranh giới ✕ No-Go không triển khai KHÔNG PHÙ HỢP — AI không mang giá trị vượt trội — Rủi ro vận hành quá cao — Giải pháp không dùng AI tối ưu hơn Khung ra quyết định: Go / Not Yet / No-Go — Lập luận dựa trên tính khả thi của Problem Statement, tránh thiên kiến",2026-07-29T09:33:00+00:00
SYN-SLIDE-0172,synthetic_slide,true,d2-slide-hackathon.pdf,29,01 Brief mơ hồ không thay thế Problem Statement. Một bản tóm tắt mơ,explain,SYN-U052,SYN-C058,Bạn giải thích ngắn gọn nội dung chính về “01 Brief mơ hồ không thay thế Problem Statement. Một bản tóm tắt mơ” được không?,"Trang 29 trình bày trọng tâm về 01 Brief mơ hồ không thay thế Problem Statement. Một bản tóm tắt mơ. Dựa trên slide: 01 Brief mơ hồ không thay thế Problem Statement. Một bản tóm tắt mơ hồ không thể thay thế cho một Problem Statement hoàn chỉnh. 02 Mô hình hóa workflow trước khi tích hợp AI. Bắt buộc phải mô hình hóa quy trình trước khi xem xét tích hợp giải pháp AI. 03 Pain point phải được lượng hóa. Mọi điểm đau cần được lượng hóa bằng baseline và chỉ số đo lường cụ thể. 04 Phức tạp không đồng nghĩa với hiệu quả. Rule, Workflow và Agent là ba cấp độ khác nhau; độ phức tạp kỹ thuật không đồng nghĩa với hiệu quả tối ưu. 05 Quyết đ",2026-07-29T09:36:00+00:00
SYN-SLIDE-0173,synthetic_slide,true,d2-slide-hackathon.pdf,29,01 Brief mơ hồ không thay thế Problem Statement. Một bản tóm tắt mơ,why,SYN-U053,SYN-C058,Vì sao phần “01 Brief mơ hồ không thay thế Problem Statement. Một bản tóm tắt mơ” quan trọng khi xây dựng sản phẩm AI?,"Ý nghĩa của phần này nằm ở cách nó kết nối kiến thức với quyết định sản phẩm. Slide trang 29 nêu: 01 Brief mơ hồ không thay thế Problem Statement. Một bản tóm tắt mơ hồ không thể thay thế cho một Problem Statement hoàn chỉnh. 02 Mô hình hóa workflow trước khi tích hợp AI. Bắt buộc phải mô hình hóa quy trình trước khi xem xét tích hợp giải pháp AI. 03 Pain point phải được lượng hóa. Mọi điểm đau cần được lượng hóa bằng baseline và chỉ số đo lường cụ thể. 04 Phức tạp không đồng nghĩa với hiệu quả. Rule, Workflow và Agent là ba cấp độ khác nhau; độ phức tạp kỹ thuật không đồng nghĩa với hiệu qu",2026-07-29T09:39:00+00:00
SYN-SLIDE-0174,synthetic_slide,true,d2-slide-hackathon.pdf,29,01 Brief mơ hồ không thay thế Problem Statement. Một bản tóm tắt mơ,apply,SYN-U054,SYN-C058,Cho mình một cách áp dụng hoặc ghi nhớ phần “01 Brief mơ hồ không thay thế Problem Statement. Một bản tóm tắt mơ”.,"Cách ghi nhớ là tách khái niệm, cơ chế và tình huống áp dụng. Nội dung gốc ở trang 29: 01 Brief mơ hồ không thay thế Problem Statement. Một bản tóm tắt mơ hồ không thể thay thế cho một Problem Statement hoàn chỉnh. 02 Mô hình hóa workflow trước khi tích hợp AI. Bắt buộc phải mô hình hóa quy trình trước khi xem xét tích hợp giải pháp AI. 03 Pain point phải được lượng hóa. Mọi điểm đau cần được lượng hóa bằng baseline và chỉ số đo lường cụ thể. 04 Phức tạp không đồng nghĩa với hiệu quả. Rule, Workflow và Agent là ba cấp độ khác nhau; độ phức tạp kỹ thuật không đồng nghĩa với hiệu qu",2026-07-29T09:42:00+00:00
